id,code,code_2,bar_code,description,notes,model,provider,provider_code,provider_order,provider_order_code,list,cost,price,discounted_price,vat,um,category,webgallery,measures,lenght,wide,height,volume,unit_weight,unit_net_weight,package_weight,size,diameter,capacity,availability_notes,expire_date,updated_date,art_area_code,art_area,art_category_code,art_category,art_subcategory_code,art_subcategory,style,features,images,lol,test,ciaone
10247,22443915,88,102476,"web divano letto 1p1/2 (mat.120) 160x95 h85 14 grig chiar",POLVEND3,SLEEM,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,877.05.00,420,877.05.00,877.05.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:40.35,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10248,22443953,88,102483,"web divano letto 2p (mat.140) 180x95h85 06 marrone",POLVEND3,SLEEM,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,902.04.00,430,902.04.00,902.04.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:40.363,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10249,22443984,88,102490,"web divano letto 2p (mat.140) 180x95h85 13 petrolio",POLVEND3,SLEEM,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,902.04.00,430,902.04.00,902.04.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:40.363,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10250,22444196,88,102506,"web divano letto 2p (mat.140) 186x95h85 06 marrone",POLVEND3,FREUD,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1000,480,1000,1000,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:40.38,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10251,22444226,88,102513,"web divano letto 2p (mat.140) 186x95h85 13 petrolio",POLVEND3,FREUD,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1000,480,1000,1000,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:40.38,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10252,22444264,88,102520,"web divano letto 3p (mat.160) 206x95h85 03 beige",POLVEND3,FREUD,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1024.59.00,490,1024.59.00,1024.59.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:40.38,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10253,22444462,88,102537,"web divano letto 2p (mat.140) 200x95h85 13 petrolio",POLVEND3,PIPER,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,951.22.00,455,951.22.00,951.22.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:40.397,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10254,22444585,88,102544,"web letto matrimoniale c/contenitore l190x215h108 03 beige",POLVEND3,ABBEY,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,676.23.00,318,676.23.00,676.23.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:40.397,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10255,22444608,88,102551,"web letto matrimoniale c/contenitore l190x215h108 11 verde",POLVEND3,ABBEY,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,676.23.00,318,676.23.00,676.23.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:40.41,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10256,22444646,88,102568,"web letto 1p1/2 c/contenitore l150x215 h108 03 beige",POLVEND3,ABBEY,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,615.15.00,287,615.15.00,615.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:40.41,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10257,22444950,88,102575,"web slim letto singolo l110x225 h118 08 tortora",POLVEND3,ELODIE,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,574.17.00,268,574.17.00,574.17.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:40.427,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10258,22445308,88,102582,"web tes.alta l.mat.c/contenitore tel l185x220h110 01 beig",POLVEND3,PARK-AIR,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,902.04.00,423,902.04.00,902.04.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:40.427,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10259,22445384,88,102599,"web tes.alta l.1p1/2 c/contenitore l145x220h110 10 verde",POLVEND3,PARK-AIR,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,811.48.00,383,811.48.00,811.48.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:40.427,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10260,22445476,88,102605,"web tes.alta l.singolo c/contenitore l105x220h110 24 grig sc",POLVEND3,PARK-AIR,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,688.52.00,324,688.52.00,688.52.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:41.99,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10261,22445490,88,102612,"web letto matrimoniale c/contenitore l175x205h105 06 marrone",POLVEND3,DREAM,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,484.01.00,268,484.01.00,484.01.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.02,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10262,22445636,88,102629,"web letto 1p1/2 c/contenitore l135x205h105 13 blu",POLVEND3,DREAM,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,430.33.00,252,430.33.00,430.33.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.037,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10263,22445643,88,102636,"web letto 1p1/2 c/contenitore l135x205h105 14 grigio",POLVEND3,DREAM,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,430.33.00,252,430.33.00,430.33.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.037,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10264,22445650,88,102643,"web letto 1p1/2 c/contenitore l135x205h105 16 grigio scuro",POLVEND3,DREAM,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,430.33.00,252,430.33.00,430.33.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.053,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10268,22445797,88,102681,"slim letto matrimoniale l180x220h110 08 tortora",POLVEND3,ROGER,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,697.12.00,329,697.12.00,697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.083,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10269,22445810,88,102698,"slim letto matrimoniale l180x220h110 11 blu",POLVEND3,ROGER,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,697.12.00,329,697.12.00,697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.1,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10270,22445865,88,102704,"web slim letto 1p1/2 l140x220h110 10 verde",POLVEND3,ROGER,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,631.15.00,296,631.15.00,631.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.113,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10271,22446022,88,102711,"web letto matrimoniale slim l185x220h88 03 beige",POLVEND3,FELIZ,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,680.33.00,294,680.33.00,680.33.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.113,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10272,22446046,88,102728,"web letto matrimoniale slim l185x220h88 11 verde",POLVEND3,FELIZ,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,680.33.00,294,680.33.00,680.33.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.13,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10273,22446152,88,102735,"web letto singolo slim l105x220h88 03 beige",POLVEND3,FELIZ,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,508.2,221,508.2,508.2,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.13,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10274,22446381,88,102742,"web letto king size c/contenitore l200x230h105 17 bianco",POLVEND3,GREY,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1115.15.00,524,1115.15.00,1115.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.13,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10275,22446619,88,102759,"web letto singolo c/contenitore l100x220h105 22 nero",POLVEND3,GREY,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,737.7,346,737.7,737.7,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.147,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10295,22438003,88,102957,"web divano 2p pen dx 200x168x79h tes polaris 08 arancio",POLVEND3,BRENT,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,975.41.00,466,975.41.00,975.41.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.27,2,"DIVANI E POLTRONE",13,"Divani modulari",,,,,Array,ciao,resr,okee
10296,22438126,88,102964,"web divano 3p pen dx 220x168x79h tes polaris 016 blu",POLVEND3,BRENT,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1004.1,477,1004.1,1004.1,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.287,2,"DIVANI E POLTRONE",13,"Divani modulari",,,,,Array,ciao,resr,okee
10297,22438133,88,102971,"web divano 3p pen dx 220x168x79h tes polaris 17 grigio chiaro",POLVEND3,BRENT,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1004.1,477,1004.1,1004.1,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.287,2,"DIVANI E POLTRONE",13,"Divani modulari",,,,,Array,ciao,resr,okee
10298,22438201,88,102988,"web divano 3p pen sx 220x168x79h tes polaris 17 grigio chiaro",POLVEND3,BRENT,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1004.1,477,1004.1,1004.1,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.303,2,"DIVANI E POLTRONE",13,"Divani modulari",,,,,Array,ciao,resr,okee
10299,22438331,88,102995,"web divano 2p 200x92x79h tes polaris 016 blu",POLVEND3,BRENT,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,803.28.00,386,803.28.00,803.28.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.303,2,"DIVANI E POLTRONE",12,Divani,,,,,Array,ciao,resr,okee
10300,22438546,88,103008,"web divano 3p 260x92x79h tes vougue 3 beige",POLVEND3,ONE,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,721.31.00,348,721.31.00,721.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.317,2,"DIVANI E POLTRONE",12,Divani,,,,,Array,ciao,resr,okee
10301,22438584,88,103015,"web divano 3p pen dx 340x168x79h tes vougue 13 petrolio",POLVEND3,ONE,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1131.15.00,546,1131.15.00,1131.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.317,2,"DIVANI E POLTRONE",13,"Divani modulari",,,,,Array,ciao,resr,okee
10302,22438638,88,103022,"web divano 3p maxi 360x92x79h tes vougue 09 ocra",POLVEND3,ONE,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1000,480,1000,1000,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.317,2,"DIVANI E POLTRONE",12,Divani,,,,,Array,ciao,resr,okee
10303,22438669,88,103039,"web divano 3p maxi 360x92x79h tes vougue 14 grigio chiaro",POLVEND3,ONE,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1000,480,1000,1000,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.333,2,"DIVANI E POLTRONE",12,Divani,,,,,Array,ciao,resr,okee
10304,22438751,88,103046,"web divano 3p maxi 300x92x79h tes vougue 16 grigio scuro",POLVEND3,ONE,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,934.43.00,448,934.43.00,934.43.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.333,2,"DIVANI E POLTRONE",12,Divani,,,,,Array,ciao,resr,okee
10305,22438782,88,103053,"web divano 3p maxi 300x92x79h tes vougue 06 marrone",POLVEND3,ONE,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,934.43.00,448,934.43.00,934.43.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.35,2,"DIVANI E POLTRONE",12,Divani,,,,,Array,ciao,resr,okee
10306,22438928,88,103060,"web divano 3p pen dx 240x168x79h tes vougue 16 grigio scuro",POLVEND3,ONE,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,852.46.00,414,852.46.00,852.46.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.35,2,"DIVANI E POLTRONE",13,"Divani modulari",,,,,Array,ciao,resr,okee
10307,22439185,88,103077,"web divano 3p pen sx 240x168x79h tes vougue 3 beige",POLVEND3,ONE,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,852.46.00,414,852.46.00,852.46.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.363,2,"DIVANI E POLTRONE",13,"Divani modulari",,,,,Array,ciao,resr,okee
10308,22439253,88,103084,"web divano 3p pen sx 340x168x79h tes vougue 17 nero",POLVEND3,ONE,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1131.15.00,546,1131.15.00,1131.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.38,2,"DIVANI E POLTRONE",13,"Divani modulari",,,,,Array,ciao,resr,okee
10309,22439307,88,103091,"web divano 3p pen sx 300x168x79h tes vougue 13 petrolio",POLVEND3,ONE,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1082.37.00,525,1082.37.00,1082.37.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:42.38,2,"DIVANI E POLTRONE",13,"Divani modulari",,,,,Array,ciao,resr,okee
10310,22443540,88,103107,"web poltrona letto (mat.70) 130x95h85 03 beige",POLVEND3,IVO,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,811.48.00,390,811.48.00,811.48.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:43.96,2,"DIVANI E POLTRONE",11,Poltrone,,,,,Array,ciao,resr,okee
10311,22443601,88,103114,"web poltrona letto (mat.70) 130x95h85 27 grigio",POLVEND3,IVO,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,811.48.00,390,811.48.00,811.48.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:43.973,2,"DIVANI E POLTRONE",11,Poltrone,,,,,Array,ciao,resr,okee
10312,22443618,88,103121,"web poltrona letto (mat.70) 130x95h85 29 nero",POLVEND3,IVO,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,811.48.00,390,811.48.00,811.48.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.007,2,"DIVANI E POLTRONE",11,Poltrone,,,,,Array,ciao,resr,okee
10313,22443694,88,103138,"web divano let 1p1/2 (mat.120) 180x95h85 29 nero",POLVEND3,IVO,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,877.05.00,420,877.05.00,877.05.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.02,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10314,22443717,88,103145,"web divano letto 2p (mat.140) 200x95h85 04 tortora",POLVEND3,IVO,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,902.04.00,430,902.04.00,902.04.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.02,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10315,22443861,88,103152,"web divano letto 1p1/2 (mat.120) 160x95 h85 03 beige",POLVEND3,SLEEM,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,877.05.00,420,877.05.00,877.05.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.037,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10316,22444110,88,103169,"web divano letto 1p1/2 (mat.120) 166x95h85 06 marrone",POLVEND3,FREUD,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,984.01.00,470,984.01.00,984.01.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.053,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10317,22444134,88,103176,"web divano letto 1p1/2 (mat.120) 166x95h85 11 verde",POLVEND3,FREUD,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,984.01.00,470,984.01.00,984.01.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.053,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10318,22444158,88,103183,"web divano letto 1p1/2 (mat.120) 166x95h85 14 grig chiar",POLVEND3,FREUD,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,984.01.00,470,984.01.00,984.01.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.067,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10319,22444189,88,103190,"web divano letto 2p (mat.140) 186x95h85 03 beige",POLVEND3,FREUD,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1000,480,1000,1000,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.083,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10320,22444219,88,103206,"web divano letto 2p (mat.140) 186x95h85 11 verde",POLVEND3,FREUD,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1000,480,1000,1000,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.083,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10321,22444295,88,103213,"web divano letto 3p (mat.160) 206x95h85 11 verde",POLVEND3,FREUD,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1024.59.00,490,1024.59.00,1024.59.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.1,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10322,22444530,88,103220,"web divano letto 3p (mat.160) 220x95h85 11 verde",POLVEND3,PIPER,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,975.41.00,465,975.41.00,975.41.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.113,2,"DIVANI E POLTRONE",14,"Divani letto",,,,,Array,ciao,resr,okee
10323,22444639,88,103237,"web letto matrimoniale c/contenitore l190x215h108 16 grigio scuro",POLVEND3,ABBEY,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,676.23.00,318,676.23.00,676.23.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.113,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10324,22444684,88,103244,"web letto 1p1/2 c/contenitore l150x215 h108 14 grigio",POLVEND3,ABBEY,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,615.15.00,287,615.15.00,615.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.13,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10325,22444721,88,103251,"web letto singolo c/contenitore l110x215h108 11 verde",POLVEND3,ABBEY,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,541.38.00,252,541.38.00,541.38.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.13,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10326,22444769,88,103268,"web slim letto king size l210x235 h118 01 beige",POLVEND3,ELODIE,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,869.25.00,401,869.25.00,869.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.147,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10327,22444806,88,103275,"web slim letto king size l210x235 h118 21 grigio",POLVEND3,ELODIE,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,869.25.00,401,869.25.00,869.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.16,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10328,22444905,88,103282,"web slim letto 1p1/2 l150x225 h118 10 verde",POLVEND3,ELODIE,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,688.52.00,318,688.52.00,688.52.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.177,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10329,22444967,88,103299,"web slim letto singolo l110x225 h118 10 verde",POLVEND3,ELODIE,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,574.17.00,268,574.17.00,574.17.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.177,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10330,22445216,88,103305,"web letto singolo c/cont dop.telaio l105x220h82 28 blu",POLVEND3,PARK,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,688.52.00,324,688.52.00,688.52.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.193,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10331,22445230,88,103312,"web letto singolo c/cont dop.telaio l105x220h82 24 gri scu",POLVEND3,PARK,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,688.52.00,324,688.52.00,688.52.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.21,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10332,22445247,88,103329,"web tes.alta l.to kingsize l205x230h110 01 beige",POLVEND3,PARK-AIR,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1082.37.00,507,1082.37.00,1082.37.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.223,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10333,22445285,88,103336,"web tes.alta l.to kingsize l205x230h110 21 grigio",POLVEND3,PARK-AIR,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,1082.37.00,507,1082.37.00,1082.37.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.223,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
10334,22445322,88,103343,"web tes.alta l.mat.c/contenitore tel l185x220h110 10 verd",POLVEND3,PARK-AIR,"DALE' F.LLI SRL",DALE01,"DALE' F.LLI SRL",DALE01,902.04.00,423,902.04.00,902.04.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:00:44.24,3,CAMERE,11,Letti,,,,,Array,ciao,resr,okee
